_id,case_no,status_dttm,status,code,description,violation_stno,violation_sthigh,violation_street,violation_suffix,violation_city,violation_state,violation_zip,ward,contact_addr1,contact_addr2,contact_city,contact_state,contact_zip,sam_id,latitude,longitude
4194,V456520,2020-03-04 08:14:38,Closed,105.1,Failure to Obtain Permit,117,,Heath,ST,Mission Hill,MA,02120,10,181 DUDLEY RD,,NEWTON,MA,02459,72312.0,42.32657858275778,-71.10294861814144
4195,V488671,2020-03-02 10:42:22,Closed,116.1,Unsafe and Dangerous,84,,Readville,ST,Hyde Park,MA,02136,18,26 Eldor Drive,,Walpole,MA,02071,343237.0,42.242834772231056,-71.13393677305378
4196,V488660,2020-03-02 10:36:34,Closed,Article 4 Section 4-3,No use of premises permit:,285,,Washington,ST,Dorchester,MA,02121,14,19 ALLENS TRAIL,,GROTON,MA,01450,146014.0,42.300379548931296,-71.0755706153369
4197,V468280,2020-03-02 10:22:09,Closed,1006.3.1,Minimum Number of Exits,92,,Brookline,ST,Roxbury,MA,02118,08,25 Elizabeth Street,,Canton,MA,02021,22201.0,42.337449536711645,-71.06962051868491
4198,V486539,2020-02-28 13:01:55,Closed,105.1,Failure to Obtain Permit,330,338,Belgrade,AV,Roslindale,MA,02131,20,255 Southampton St,,Boston,Ma,02118,13657.0,42.28589964718941,-71.145110804774
4199,V488442,2020-02-28 12:58:27,Closed,102.8,Maintenance,71,,Gladeside,AV,Mattapan,MA,02126,18,71 GLADESIDE AVE,,MATTAPAN,MA,02126,63756.0,42.27318956710647,-71.08674070081238
4200,V488433,2020-02-28 12:48:14,Closed,116.1,Unsafe and Dangerous,168,,Humboldt,AVE,Dorchester,MA,02121,12,168 HUMBOLDT AV,,DORCHESTER,MA,02121,75970.0,42.31405956411379,-71.08842061377163
4201,V488418,2020-02-28 11:44:49,Closed,105,Permits,2249,2259,Washington,ST,Roxbury,MA,02119,09,255 SOUTHAMPTON STREET,,BOSTON,MA,02118,144479.0,42.33076355564373,-71.08334456454104
4202,V488429,2020-02-28 11:32:39,Open,105.1,Failure to Obtain Permit,15,,Custer,ST,Jamaica Plain,MA,02130,19,15 CUSTER ST,,JAMAICA PLAIN,MA,02130,45219.0,42.30769960330265,-71.11655069139438
4203,V488104,2020-02-28 08:53:59,Closed,230.85,Emergency Disconnects,553,,Shawmut,AV,Roxbury,MA,02118,09,1 Masspoag St,,Medway,MA,02053,126441.0,42.33688954912839,-71.07901054179416
4204,V488300,2020-02-27 14:11:32,Closed,116.1,Unsafe and Dangerous,1048,1050,Washington,ST,Dorchester,MA,02124,17,1048-1050 WASHINGTON STREET,,DORCHESTER,MA,02124,171220.0,42.27544902141355,-71.06939566239666
4205,V488286,2020-02-27 13:32:28,Closed,116.1,Unsafe and Dangerous,63,,Lewiston,ST,Hyde Park,MA,02136,18,63 LEWISTON ST,,HYDE PARK,MA,02136,85380.0,42.264989602956376,-71.11139077435962
4206,V488220,2020-02-27 11:24:18,Closed,116.1,Unsafe and Dangerous,675,,Massachusetts,AV,Roxbury,MA,02118,08,"Charles Clark, President",566 Columbus Ave,BOSTON,MA,02118,92558.0,42.33559954502232,-71.07623053782397
4207,V488106,2020-02-26 15:22:03,Closed,102.8,Maintenance,7,,Vesper,ST,West Roxbury,MA,02132,20,7 VESPER STREET,,WEST ROXBURY,MA,02132,154912.0,42.29093966752417,-71.1609908287302
4208,V487058,2020-02-26 14:51:13,Closed,102.8,Maintenance,80,84,Chestnut,ST,Boston,MA,02108,05,78 Charles St,,Boston,MA,02114,163308.0,42.35684012305983,-71.07005151978137
4209,V488102,2020-02-26 14:03:30,Closed,102.8,Maintenance,236,240,Cambridge,ST,Boston,MA,02114,05,20 RANDOLPH ROAD,,CHESTNUT HILL,MA,02467,25258.0,42.36099053093608,-71.06682246003098
4210,V471740,2020-02-25 15:35:12,Closed,116.1,Unsafe and Dangerous,54,56,Prince,ST,Boston,MA,02113,03,"190 High St, 6th Floor",,Boston,MA,02110,112950.0,42.36481951607584,-71.05500842533729
4211,V462066,2020-02-25 15:24:46,Closed,102.8,Maintenance,200,202,Saratoga,ST,East Boston,MA,02128,01,200 Saratoga St,,East Boston,MA,02128,122532.0,42.37759381280315,-71.03406927046055
4212,V479523,2020-02-25 15:21:42,Closed,116.1,Unsafe and Dangerous,177,177A,Maverick,ST,East Boston,MA,02128,01,"50 Franklin St, Suite 400",,Boston,MA,02110,92970.0,42.36925131952663,-71.03721466719446
4213,V479540,2020-02-25 15:19:51,Closed,116.1,Unsafe and Dangerous,173,173A,Maverick,ST,East Boston,MA,02128,01,"50 Franklin St, Suite 400",,Boston,MA,02110,92967.0,42.36931358780871,-71.03734705265354
4214,V458633,2020-02-25 15:17:42,Closed,116.1,Unsafe and Dangerous,67,,Perrin,ST,Roxbury,MA,02119,12,224 TOWN RUN LA,C/O JAMES D BRANCH MD,WINSTON SALEM,NC,27101,109597.0,42.32159955204833,-71.07979057713112
4215,V487857,2020-02-25 14:34:49,Open,116.1,Unsafe and Dangerous,32,,Druid,ST,Mattapan,MA,02126,17,40 LOWER BEACH RD,,WINDHAM,ME,04062,49575.0,42.276839549815485,-71.07502066648898
4216,V487855,2020-02-25 14:20:23,Closed,102.8,Maintenance,21, ,Beacon,ST,Boston,MA,02108, ,19 Beacon St,,Boston,MA,02108,,,
4217,V487732,2020-02-25 10:04:31,Closed,116.2,Unsafe and Dangerous,472,,Fourth,ST,South Boston,MA,02127,06,28 BABE RUTH DRIVE,,SUDBURY,MA,01776,59759.0,42.33476950574608,-71.0462204729832
4218,V487723,2020-02-25 09:48:47,Closed,116.1,Unsafe and Dangerous,10,,Harold,PARK,Roxbury,MA,02119,12,10 HAROLD PARK,PARKVIEW ASSOC MGMT LLC,ROXBURY,MA,02119,69631.0,42.31914956212477,-71.08746060004074
4219,V487719,2020-02-25 09:38:04,Closed,105.1,Failure to Obtain Permit,15,,Carol,CI,West Roxbury,MA,02132,20,338 LAGRANGE STREET,,WEST ROXBURY,MA,02132,25974.0,42.26882965832907,-71.1507808556918
4220,V487696,2020-02-25 08:59:00,Closed,105.1,Failure to Obtain Permit,37,,Stratford,ST,West Roxbury,MA,02132,20,52 BLUEBERRY LANE,C/O Dorrie E Brennick,S HAMILTON,MA,01982,131234.0,42.28403965696192,-71.15203082380499
4221,V487675,2020-02-25 08:21:50,Closed,102.8,Maintenance,9,,Wiget,ST,Boston,MA,02113,03,247 RIVERSIDE AV,,MEDFORD,MA,02155,149606.0,42.36405951673717,-71.05608042842353
4222,V487664,2020-02-25 08:17:05,Closed,116.1,Unsafe and Dangerous,77,,Tampa,ST,Mattapan,MA,02136,18,77 TAMPA ST,,HYDE PARK,MA,02136,133804.0,42.27174959952565,-71.10978075624742
4223,V487609,2020-02-24 14:45:40,Closed,1001.3.2,Testing & Certification,2,,Powers,CT,Boston,MA,02109,03,20 RACHEL ROAD,,READING,MA,01867,112454.0,42.365879511033015,-71.05176041611922
4224,V487078,2020-02-24 14:36:37,Closed,105.1,Failure to Obtain Permit,36,,Dodge,RD,Hyde Park,MA,02136,18,36 DODGE RD,,HYDE PARK,MA,02136,47992.0,42.25165965372121,-71.14556088269572
4225,V487593,2020-02-24 14:33:31,Closed,1001.3.2,Testing & Certification,3,,Powers,CT,Boston,MA,02109,03,1018 LEWIS COVE,,DELRAY BEACH,FL,33483,112455.0,42.36596951187483,-71.05182041517193
4226,V487599,2020-02-24 13:57:45,Closed,1001.3.2,Testing & Certification,9,,Powers,CT,Boston,MA,02109,03,"9 Powers Court, Unit 3",,Boston,Ma,02109,112459.0,42.36596951226522,-71.05212041599695
4227,V487589,2020-02-24 13:33:28,Closed,1001.3.2,Testing & Certification,7,,Powers,CT,Boston,MA,02109,03,7 POWERS CT,,BOSTON,MA,02109,112458.0,42.36595951120725,-71.05202041575713
4228,V487586,2020-02-24 13:14:20,Closed,1001.3.2,Testing & Certification,5,,Powers,CT,Boston,MA,02109,03,5 POWERS COURT APT 1,,BOSTON,MA,02109,112457.0,42.36595951138032,-71.05192041630514
4229,V487577,2020-02-24 13:09:16,Closed,1001.3.2,Testing & Certification,382,,North,ST,Boston,MA,02109,03,304 Meridian St  #9,,EAST BOSTON,MA,02128,103677.0,42.365979510801495,-71.05154041494549
4230,V487580,2020-02-24 12:51:49,Closed,1001.3.2,Testing & Certification,1,,Powers,CT,Boston,MA,02109,03,27 HOOKER ST,,ALLSTON,MA,02134,112453.0,42.36597951145496,-71.05169041416771
4231,V487060,2020-02-20 12:40:47,Closed,102.8,Maintenance,32,,Derne,ST,Boston,MA,02114,03,32 Derne St,,Boston,MA,02114,164231.0,42.359562849602746,-71.0641898841078
4232,V486898,2020-02-19 15:13:13,Closed,3310.2,Maintenance of Means of Egress,425,,Newbury,ST,Boston,MA,02115,05,425 NEWBURY ST,,BOSTON,MA,02115,101640.0,42.34826356269475,-71.09053954131761
4233,V486895,2020-02-19 15:00:16,Closed,105.1,Failure to Obtain Permit,85,,Charles,ST,Boston,MA,02114,05,85 CHARLES STREET,,BOSTON,MA,02114,29197.0,42.35852010429833,-71.0704962317143
4234,V486542,2020-02-19 14:23:09,Closed,101.4.4,Maintenance,8,,Wilcutt,RD,Dorchester,MA,02121,14,8 Wilcutt Rd,,Dorchester,MA,02121,149698.0,42.30333954705541,-71.0748106062868
4235,V486890,2020-02-19 13:48:10,Closed,105.1,Failure to Obtain Permit,12,,Lawrence,ST,Boston,MA,02116,05,"12 Lawrence St, Unit 2",,Boston,MA,02116,84594.0,42.34629653906333,-71.07190450399946
4236,V486848,2020-02-19 13:13:34,Closed,1001.3.2,Testing & Certification,27,,Marlborough,ST,Boston,MA,02116,05,C/O ED FEHRMANN,PO BOX 95,BELMONT,MA,02478,90824.0,42.35444454023596,-71.07367249017751
4237,V486814,2020-02-19 11:15:32,Closed,1001.3.2,Testing & Certification,523,,Massachusetts,AV,Roxbury,MA,02118,09,1059 TREMONT STREET SUITE 2,,BOSTON,MA,02120,92301.0,42.338725550272855,-71.08008253965244
4238,V486804,2020-02-19 10:32:40,Closed,110.7,Periodic Inspections,523,,Massachusetts,AV,Roxbury,MA,02118,09,1059 TREMONT STREET SUITE 2,,BOSTON,MA,02120,92301.0,42.338725550272855,-71.08008253965244
4239,V486589,2020-02-19 10:28:37,Closed,116.1,Unsafe and Dangerous,800,790,Hyde Park,AV,Hyde Park,MA,02131,18,"190 High Street, 6th Floor",,Boston,MA,02210,77605.0,42.27307861369119,-71.11976177518596
4240,V486772,2020-02-19 10:02:27,Closed,105.1,Failure to Obtain Permit,18,,Fairland,ST,Roxbury,MA,02119,08,18 FAIRLAND STREET,,ROXBURY,MA,02119,55634.0,42.32491954972887,-71.07832056582293
4241,V486745,2020-02-19 09:22:45,Closed,102.8,Maintenance,93,95,Newbury,ST,Boston,MA,02116,05,225 CEDAR HILL STREET #200,,MARLBOROUGH,MA,01752,101997.0,42.35187954321621,-71.07511049961954
4242,V486731,2020-02-19 08:38:01,Open,105.1,Failure to Obtain Permit,118,,Harrishof,ST,Dorchester,MA,02121,12,118 HARRISHOF STREET,,DORCHESTER,MA,02121,69717.0,42.31695956606563,-71.0896806097103
4243,V486650,2020-02-18 12:26:41,Closed,102.8,Maintenance,76,,Bernard,ST,Dorchester,MA,02124,14,76 BERNARD ST,,DORCHESTER,MA,02124,15174.0,42.29329955423533,-71.07958063969048
4244,V486647,2020-02-18 12:10:16,Closed,105.1,Failure to Obtain Permit,20,22,Mascot,ST,Dorchester,MA,02124,14,20 Mascot St,,Dorchester,MA,02124,91861.0,42.28580956140229,-71.08442066820571
4245,V486556,2020-02-18 09:35:18,Closed,102.8,Maintenance,579,,Centre,ST,Jamaica Plain,MA,02130,19,40 Yarmouth Rd,,Brookline,MA,02130,28119.0,42.315663599310525,-71.11431766737753
4246,V486537,2020-02-18 09:12:22,Closed,102.8,Maintenance,12,,Bloomfield,ST,Dorchester,MA,02124,17,PO BOX 365766,,HYDE PARK,MA,02136,16003.0,42.29958953524667,-71.06603059512953
4247,V485572,2020-02-14 15:05:38,Closed,102.8,Maintenance,57,,Fleet,ST,Boston,MA,02109,03,6 Bellevue Ave,,Wakefield,MA,01880,58697.0,42.364005684533325,-71.05151531676162
4248,V486354,2020-02-14 11:56:11,Closed,116.2,Unsafe and Dangerous,47,,Mystic,ST,Charlestown,MA,02129,02,100 ABRAMS HILL,,DUXBURY,MA,02332,100022.0,42.38071952277366,-71.06177040513208
4249,V486342,2020-02-14 11:36:23,Closed,105.1,Failure to Obtain Permit,12,,York,ST,Dorchester,MA,02121,14,12 York St,,Dorchester,MA,02121,153284.0,42.29971955495272,-71.08083062898118
4250,V486312,2020-02-14 09:52:05,Closed,105.1,Failure to Obtain Permit,97,,Wheatland,AVE,Dorchester,MA,02124,17,97 WHEATLAND AV,,DORCHESTER,MA,02124,149103.0,42.29284955052699,-71.07692063490825
4251,V486244,2020-02-13 15:55:00,Closed,1001.3.2,Testing & Certification,9,,Bowdoin,ST,Boston,MA,02114,03,"581 Boylston St, Suite 604",,Boston,MA,02116,17618.0,42.361019525944485,-71.06319045181034
4252,V486253,2020-02-13 15:33:46,Closed,116.1,Unsafe and Dangerous,32,,Parker,ST,Charlestown,MA,02129,02,35 DOTY AV,,DANVERS,MA,01923,107766.0,42.38278954431522,-71.0791604385444
4253,V486237,2020-02-13 13:27:53,Closed,110.5,Inspections,152,,Beech,ST,Roslindale,MA,02131,20,134 POPLAR ST,,ROSLINDALE,MA,02131,13125.0,42.28347964646181,-71.14474080851302
4254,V486206,2020-02-13 13:07:17,Closed,102.2.2,Municipal Bylaws or Ordinances,90,,Commonwealth,AV,Boston,MA,02116,05,90 Commonwealth Ave,,Boston,MA,02116,41283.0,42.35212254317391,-71.0756915000074
4255,V486209,2020-02-13 12:25:38,Closed,104.6,Right of Entry,14,,Lindsey,ST,Dorchester,MA,02124,17,14 LINDSEY ST,,DORCHESTER,MA,02124,86523.0,42.297709537563286,-71.06778060386864
4256,V486197,2020-02-13 11:53:21,Closed,102.8,Maintenance,265,,Princeton,ST,East Boston,MA,02128,01,193 HARVARD ST,,BROOKLINE,MA,02446,113276.0,42.37972948173594,-71.02956033503582
4257,V472320,2020-02-13 10:15:04,Closed,116.1,Unsafe and Dangerous,3,,Pulaski,AV,South Boston,MA,02127,06,3 PULASKI AVE,,SOUTH BOSTON,MA,02127,113554.0,42.33686950546648,-71.04638046854278
4258,V485910,2020-02-12 10:36:08,Closed,105.1,Failure to Obtain Permit,1871,,Commonwealth,AV,Brighton,MA,02135,21,1871 Commonwealth Ave,,Brighton,MA,02135,38834.0,42.33855964794428,-71.15327070432835
4259,V485862,2020-02-12 09:33:21,Closed,116.1,Unsafe and Dangerous,616,624,Blue Hill,AVE,Dorchester,MA,02121,14,231 CALLENDER ST,,DORCHESTER,MA,02124,16520.0,42.3029536521665,-71.08493126527057
4260,V485831,2020-02-12 08:49:12,Closed,102.8,Maintenance,853,863,Columbia,RD,Dorchester,MA,02125,13,185 Kneeland St,,Boston,MA,02111,35446.0,42.32126309750356,-71.05395076001872
4261,V472301,2020-02-11 14:29:18,Closed,105.1,Failure to Obtain Permit,11,15,Warner,ST,Dorchester,MA,02124,14,11-15 WARNER ST,,DORCHESTER,MA,02124,142788.0,42.29566955558887,-71.08046063679964
4262,V485764,2020-02-11 14:27:03,Open,105.1,Failure to Obtain Permit,40,,Ellison,AV,Mattapan,MA,02126,17,1076 Washington St,,Dorchester,MA,02124,52977.0,42.276699546767,-71.07302066162868
4263,V485763,2020-02-11 14:20:28,Closed,116.2,Unsafe and Dangerous,131,,Evans,ST,Dorchester,MA,02124,17,888 MORTON ST,,MATTAPAN,MA,02126,54800.0,42.28115856289114,-71.0843996776517
4264,V476722,2020-02-11 14:14:42,Closed,116.2,Unsafe and Dangerous,254,,Commonwealth,AV,Boston,MA,02116,05,867 Boylston Street,,Boston,MA,02116,39826.0,42.35013955301759,-71.08305052086462
4265,V469660,2020-02-11 14:11:09,Closed,116.1,Unsafe and Dangerous,305,,Beacon,ST,Boston,MA,02116,05,61 CONCOLOR AVE,,NEWTON,MA,02458,10910.0,42.35271955087495,-71.08162051210114
4266,V474962,2020-02-11 14:05:19,Closed,116.1,Unsafe and Dangerous,79,81,Glenway,ST,Dorchester,MA,02121,14,81 GLENWAY STREET,,DORCHESTER,MA,02121,64762.0,42.30019955837546,-71.08280063167182
4267,V474963,2020-02-11 14:02:58,Closed,Article 4 Section 4-3,No use of premises permit:,79,81,Glenway,ST,Dorchester,MA,02121,14,81 GLENWAY STREET,,DORCHESTER,MA,02121,64762.0,42.30019955837546,-71.08280063167182
4268,V475164,2020-02-11 13:56:07,Closed,105.1,Failure to Obtain Permit,79,81,Glenway,ST,Dorchester,MA,02121,14,81 GLENWAY STREET,,DORCHESTER,MA,02121,64762.0,42.30019955837546,-71.08280063167182
4269,V477939,2020-02-11 13:53:27,Closed,116.1,Unsafe and Dangerous,574,,Harvard,ST,Mattapan,MA,02126,14,574 HARVARD ST,,Mattapan,MA,02126,70909.0,42.28515957969159,-71.09662069619186
4270,V480878,2020-02-11 13:35:24,Closed,705.8,Fire Separation,3,,Arlington,ST,Boston,MA,02116,05,"3 ARLINGTON, Unit 1",,BOSTON,MA,02116,4847.0,42.35504253941255,-71.07253548627405
4271,V472804,2020-02-11 13:29:18,Closed,116.1,Unsafe and Dangerous,60,,Nightingale,ST,Dorchester,MA,02124,14,"Betty Cutler, Personal Representative","191 STRATTON ST, Unit #150",DORCHESTER,MA,02124,102680.0,42.295029559848345,-71.08358064551324
4272,V466666,2020-02-11 13:09:49,Closed,105.1,Failure to Obtain Permit,2,,Swift,TE,East Boston,MA,02128,01,2 SWIFT TE,,EAST BOSTON,MA,02128,133144.0,42.38021947197043,-71.02178031568394
4273,V485638,2020-02-11 09:37:39,Closed,Article 4 Section 4-3,No use of premises permit:,318,,Beech,ST,Roslindale,MA,02131,20,318 BEACH ST,,ROSLINDALE,MA,02131,13199.0,42.27984963917656,-71.13900080385577
4274,V485624,2020-02-11 09:30:25,Closed,110.5,Inspections,10,,Linwood,SQ,Roxbury,MA,02119,09,10 LINWOOD SQ,,ROXBURY,MA,02119,86601.0,42.32849957008886,-71.09397059306288
4275,V485605,2020-02-11 09:18:34,Closed,105.6,Suspension or Revocation,10,,Linwood,SQ,Roxbury,MA,02119,09,10 LINWOOD SQ,,ROXBURY,MA,02119,86601.0,42.32849957008886,-71.09397059306288
4276,V485579,2020-02-11 08:56:56,Closed,105.1,Failure to Obtain Permit,682,,Blue Hill,AV,Dorchester,MA,02121,14,344 TALBOT AVE,,DORCHESTER,MA,02124,16527.0,42.30094956201505,-71.08551063676572
4277,V485575,2020-02-11 08:46:30,Closed,111.1,Certificate of Occupancy,10,,Linwood,SQ,Roxbury,MA,02119,09,10 LINWOOD SQ,,ROXBURY,MA,02119,86601.0,42.32849957008886,-71.09397059306288
4278,V485510,2020-02-10 14:24:23,Closed,1001.3.2,Testing & Certification,2,10,Sun Court,ST,Boston,MA,02113,03,66 Brooks Dr,,Braintree,MA,02184,439582.0,42.36369363736373,-71.05299434516155
4279,V485496,2020-02-10 13:39:48,Closed,116.1,Unsafe and Dangerous,764,776,Blue Hill,AV,Dorchester,MA,02124,14,16 OAKHURST STREET,,DORCHESTER,MA,02124,16542.0,42.298431562874256,-71.08651264416136
4280,V485492,2020-02-10 13:11:06,Closed,105.1,Failure to Obtain Permit,53,85,Canal,ST,Boston,MA,02114,03,C/O HUNNEMAN MANAGEMENT CO,303 CONGRESS STREET,BOSTON,MA,02210,25423.0,42.36382652028621,-71.05908843662242
4281,V485488,2020-02-10 12:58:05,Closed,116.1,Unsafe and Dangerous,23R,,Brinsley,ST,Dorchester,MA,02121,14,"992 Tremont St, Unit 4",,Boston,MA,02120,439539.0,42.30534307770541,-71.07810264878033
4282,V485472,2020-02-10 12:51:18,Closed,110.7,Periodic Inspections,125,129,Elm Hill,AV,Dorchester,MA,02121,12,52 Chauncey St,,Boston,MA,02111,341708.0,42.30820918583268,-71.08894611684782
4283,V481898,2020-02-10 12:21:42,Closed,105.1,Failure to Obtain Permit,100,,Sawyer,AVE,Dorchester,MA,02125,13,230 HAVERHILL ST,,North Reading,MA,01864,123494.0,42.31297953097349,-71.06347056013873
4284,V485454,2020-02-10 11:56:58,Closed,107.4,Failed to comply w permit term,530,,Broadway,,South Boston,MA,02127,06,"C/O ERIC M GOULD, RA",546 East Broadway,SOUTH BOSTON,MA,02127,20973.0,42.335670502119605,-71.04315046294772
4285,V485444,2020-02-10 11:43:41,Closed,116.1,Unsafe and Dangerous,407,,Seventh,ST,South Boston,MA,02127,07,407 E SEVENTH STREET,,SOUTH BOSTON,MA,02127,125261.0,42.33199950268671,-71.04360047224648
4286,V485432,2020-02-10 11:27:01,Closed,116.1,Unsafe and Dangerous,409,,Seventh,ST,South Boston,MA,02127,07,732 East Broadway,,South Boston,MA,02127,125263.0,42.331999502740544,-71.04352047188931
4287,V485425,2020-02-10 11:20:34,Closed,102.8,Maintenance,12,,Devon,ST,Dorchester,MA,02121,12,6 Wales Street,Unit 1,Dorchester,MA,02124,47537.0,42.31126955621946,-71.08212060588386
4288,V485076,2020-02-10 11:16:15,Closed,105.1,Failure to Obtain Permit,49,51,Woodbine,ST,Roxbury,MA,02119,12,6 HUTCHINSON WAY,,ACTON,MA,01720,151414.0,42.31848955099419,-71.07882058238565
4289,V485356,2020-02-10 10:56:40,Open,105.1,Failure to Obtain Permit,18,20,Laurel,ST,Roxbury,MA,02119,12,20 LAUREL ST,Unit 20,Roxbury,MA,02119,84256.0,42.32013955928704,-71.08493059245684
4290,V485357,2020-02-10 09:51:18,Closed,107.4,Failed to comply w permit term,682,,Blue Hill,AV,Dorchester,MA,02121,14,344 TALBOT AVE,,DORCHESTER,MA,02108,16527.0,42.30094956201505,-71.08551063676572
4291,V485346,2020-02-10 09:26:29,Closed,105.1,Failure to Obtain Permit,460,,Washington,ST,Brighton,MA,02135,22,6 BENNETT ST,,CAMBRIDGE,MA,02138,143554.0,42.34872865254271,-71.15863569438453
4292,V485318,2020-02-10 09:01:16,Closed,105.1,Failure to Obtain Permit,34,36,Browning,AV,Dorchester,MA,02124,14,36 BRIAR CLIFF TERRRACE,,MATTAPAN,MA,02126,354504.0,42.293860867682646,-71.08245244922519
4293,V485319,2020-02-10 08:51:22,Closed,105.1,Failure to Obtain Permit,69,,Walnut,AV,Roxbury,MA,02119,12,69 WALNUT AVE,Unit 1,ROXBURY,MA,02119,141966.0,42.3228695583247,-71.08484058562884
4294,V485082,2020-02-07 09:45:58,Closed,102.8,Maintenance,5,,Copeland,PARK,Roxbury,MA,02119,12,5 COPELAND PK #1,,ROXBURY,MA,02119,42429.0,42.32256955092137,-71.07920057347991
4295,V485085,2020-02-07 09:27:20,Closed,116.1,Unsafe and Dangerous,27,29,Perrin,ST,Roxbury,MA,02119,12,42 Perrin St,,Roxbury,MA,02119,109587.0,42.32248955014241,-71.07868057273258
4296,V485074,2020-02-06 14:59:27,Closed,1001.3.2,Testing & Certification,46,48,Irving,ST,Boston,MA,02114,03,36 PILGRIM ROAD,,WINCHESTER,MA,01890,78971.0,42.35994953015069,-71.06624046154334
4297,V485068,2020-02-06 14:45:10,Closed,1001.3.2,Testing & Certification,44,,Irving,ST,Boston,MA,02114,03,349 MARLBOROUGH ST #3,"C/O ANNETT GIVEN, RA",BOSTON,MA,02115,78969.0,42.359999530361286,-71.06625046111543
4298,V485060,2020-02-06 14:26:08,Closed,1001.3.2,Testing & Certification,40,,Irving,ST,Boston,MA,02114,03,"40 IRVING ST, Unit 3",,BOSTON,MA,02114,78961.0,42.36010953055671,-71.06624046145188
4299,V485053,2020-02-06 14:14:04,Closed,1001.3.2,Testing & Certification,38,,Irving,ST,Boston,MA,02114,03,38 IRVING STREET,,BOSTON,MA,02114,78959.0,42.36014953043226,-71.06624046143051
4300,V485050,2020-02-06 13:49:17,Closed,1001.3.2,Testing & Certification,30,,Irving,ST,Boston,MA,02114,03,30 IRVING STREET,,BOSTON,MA,02114,78929.0,42.36035953013288,-71.06625045976035
4301,V485025,2020-02-06 12:32:28,Closed,107.4,Failed to comply w permit term,10,,Sydney,ST,Dorchester,MA,02125,13,6 Fletcher Steele Way,,Milton,MA,02186,133235.0,42.3119368686754,-71.05370777298589
4302,V485017,2020-02-06 12:17:58,Closed,105.1,Failure to Obtain Permit,101,117,Atlantic,AV,Boston,MA,02109,03,536 Granite St,,Braintree,MA,02184,161701.0,42.36149319917284,-71.05269465212704
4303,V485009,2020-02-06 11:57:45,Closed,1001.3.2,Testing & Certification,21,23,Irving,ST,Boston,MA,02114,05,126 Adams St,,Milton,MA,02186,78919.0,42.36046952975148,-71.06649046103485
4304,V485002,2020-02-06 11:38:31,Closed,1001.3.2,Testing & Certification,11,,Revere,ST,Boston,MA,02114,05,11 REVERE,,BOSTON,MA,02114,115312.0,42.35968167600485,-71.0665546270977
4305,V484982,2020-02-06 11:01:56,Closed,110.7,Periodic Inspections,525,,Blue Hill,AV,Dorchester,MA,02121,12,66 Brooks St,,Braintree,MA,02184,341135.0,42.30728886417823,-71.08453550652874
4306,V484955,2020-02-06 09:21:50,Closed,110.7,Periodic Inspections,108,,Seaver,ST,Dorchester,MA,02121,12,108 SEAVER,,DORCHESTER,MA,02121,124140.0,42.310329570307125,-71.09212063009474
4307,V484889,2020-02-05 15:54:11,Closed,1001.3.2,Testing & Certification,28,,Irving,ST,Boston,MA,02114,03,28 IRVING STREET,,BOSTON,MA,02114,78928.0,42.36040953042689,-71.06625046034547
4308,V484743,2020-02-05 15:50:05,Closed,105.1,Failure to Obtain Permit,10,12,Spaulding,ST,Dorchester,MA,02122,16,12 10 SPAULDING ST,,DORCHESTER,MA,02122,129286.0,42.292294520124926,-71.05457158611952
4309,V484891,2020-02-05 15:28:29,Open,116.1,Unsafe and Dangerous,95,,Moreland,ST,Roxbury,MA,02119,12,9 PARK LANE,,JAMAICA PLAIN,MA,02130,158254.0,42.32302000531829,-71.07746180269467
4310,V484886,2020-02-05 14:57:45,Closed,105.1,Failure to Obtain Permit,21,,Wabon,ST,Dorchester,MA,02121,12,115 Tahanto Trail,,Harvard,MA,01451,141061.0,42.31465956116691,-71.0857906058021
4311,V484885,2020-02-05 14:44:21,Closed,1001.3.2,Testing & Certification,36,,Irving,ST,Boston,MA,02114,03,36 IRVING STREET,,BOSTON,MA,02114,78953.0,42.36020953015695,-71.06625046042662
4312,V484872,2020-02-05 13:31:58,Closed,1001.3.2,Testing & Certification,32,,Irving,ST,Boston,MA,02114,03,52 Wedgemere Avenue,,Winchester,MA,01890,78941.0,42.36030059224041,-71.06624891567904
4313,V484811,2020-02-05 11:45:30,Closed,107.4,Failed to comply w permit term,7,,Iowa,ST,Dorchester,MA,02124,15,7 IOWA STREET,,DORCHESTER,MA,02124,78829.0,42.30038953778361,-71.06790059736905
4314,V484787,2020-02-05 11:05:02,Closed,903.5,Fire Protection Systems,289,291,Devonshire,ST,Boston,MA,02110,03,4 Bunker Hill Industrial Park,,Boston,MA,02129,47624.0,42.35415952050379,-71.05794045587376
4315,V484672,2020-02-05 10:55:03,Closed,105.1,Failure to Obtain Permit,18,20,Hartwell,ST,Dorchester,MA,02121,12,29 Eldon St,,Dorchester,MA,02121,70292.0,42.30916855903195,-71.084078614447
4316,V484670,2020-02-05 10:50:03,Closed,105.1,Failure to Obtain Permit,18,20,Hartwell,ST,Dorchester,MA,02121,12,29 Eldon St,,DORCHESTER,MA,02121,70292.0,42.30916855903195,-71.084078614447
4317,V484654,2020-02-05 10:36:33,Closed,116.1,Unsafe and Dangerous,18,20,Hartwell,ST,Dorchester,MA,02121,12,29 Eldon St,,Dorchester,MA,02121,70292.0,42.30916855903195,-71.084078614447
